time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,true_label
1911361.0,0.016602,-1.828613,1.004883,0.050894,-0.082603,0.07008,chewing,1.000000,61.856,non_chewing
1911371.0,0.020508,-1.822754,1.0,0.091397,-0.098591,0.063951,chewing,1.000000,61.856,non_chewing
1911381.0,0.025391,-1.826172,0.999512,0.105786,-0.132165,0.053292,chewing,1.000000,61.856,non_chewing
1911391.0,0.01416,-1.841309,1.006836,0.127369,-0.14762,0.087133,chewing,1.000000,61.856,non_chewing
1911401.0,0.008789,-1.827148,1.003906,0.144956,-0.160144,0.07834,chewing,1.000000,61.856,non_chewing
1911411.0,-0.007813,-1.806152,0.990234,0.171069,-0.182793,0.074609,chewing,1.000000,61.856,non_chewing
1911421.0,0.005371,-1.803223,0.981445,0.154282,-0.241948,0.048763,chewing,1.000000,61.856,non_chewing
1911431.0,-0.001465,-1.780273,0.973633,0.142557,-0.248609,0.005862,chewing,1.000000,61.856,non_chewing
1911441.0,0.003906,-1.773438,0.990234,0.109783,-0.198781,0.001066,chewing,1.000000,61.856,non_chewing
1911451.0,0.013672,-1.799805,0.962891,0.085002,-0.140959,0.003997,chewing,1.000000,61.856,non_chewing
1911461.0,0.031738,-1.822754,0.941895,0.076208,-0.050628,0.004263,chewing,1.000000,61.856,non_chewing
1911471.0,0.047363,-1.887207,0.930664,0.041835,0.01279,0.049828,chewing,1.000000,61.856,non_chewing
1911481.0,0.086914,-1.915039,0.910156,0.03091,0.044766,0.092729,chewing,1.000000,61.856,non_chewing
1911491.0,0.097656,-1.919434,0.914062,0.017054,0.063152,0.031975,chewing,1.000000,61.856,non_chewing
1911501.0,0.100586,-1.886719,0.922852,0.02185,0.082337,-0.039703,chewing,1.000000,61.856,non_chewing
1911511.0,0.056152,-1.829102,0.950684,-0.003198,0.049029,-0.07008,chewing,1.000000,61.856,non_chewing
1911521.0,0.015137,-1.808594,0.958496,0.010392,0.045832,0.041035,chewing,1.000000,61.856,non_chewing
1911531.0,0.027344,-1.771973,0.993164,-0.011991,0.043433,0.102055,chewing,1.000000,61.856,non_chewing
1911541.0,0.009766,-1.794434,1.011719,-0.00826,0.045299,0.072744,chewing,1.000000,61.856,non_chewing
1911551.0,-0.016113,-1.759277,1.007813,-0.000799,0.044233,0.161743,chewing,1.000000,61.856,non_chewing
1911561.0,-0.026367,-1.776367,1.016113,0.015455,0.023182,0.20038,chewing,1.000000,61.856,non_chewing
1911571.0,-0.041016,-1.79834,1.01416,0.022116,0.01359,0.27419,chewing,1.000000,61.856,non_chewing
1911581.0,-0.034668,-1.808594,1.003418,0.052227,0.001599,0.342937,chewing,1.000000,61.856,non_chewing
1911591.0,-0.045898,-1.791504,0.991699,0.086067,-0.021317,0.320288,chewing,1.000000,61.856,non_chewing
1911601.0,-0.07373,-1.77832,1.030273,0.124172,-0.019185,0.344802,chewing,1.000000,61.856,non_chewing
1911611.0,-0.098633,-1.773438,1.009766,0.1303,-0.032508,0.359724,chewing,1.000000,61.856,non_chewing
1911621.0,-0.101563,-1.786621,1.010742,0.111381,-0.027446,0.349332,chewing,1.000000,61.856,non_chewing
1911631.0,-0.10791,-1.812988,1.029297,0.115911,-0.024781,0.33521,chewing,1.000000,61.856,non_chewing
1911641.0,-0.102051,-1.815918,1.026367,0.109783,-0.037038,0.315225,chewing,1.000000,61.856,non_chewing
1911651.0,-0.081055,-1.811523,1.040039,0.087133,-0.084735,0.24408,chewing,1.000000,61.856,non_chewing
1911661.0,-0.081055,-1.779297,1.044434,0.039703,-0.098058,0.144689,chewing,1.000000,61.856,non_chewing
1911671.0,-0.117676,-1.762695,1.022461,0.021583,-0.052227,0.060487,chewing,1.000000,61.856,non_chewing
1911681.0,-0.11084,-1.716309,0.987305,0.032775,-0.000266,0.235819,chewing,1.000000,61.856,non_chewing
1911691.0,-0.179687,-1.812012,0.974121,-0.155881,0.10472,0.083936,chewing,1.000000,61.856,non_chewing
1911701.0,-0.151367,-1.833496,0.982422,-0.065017,0.152683,0.342671,chewing,1.000000,61.856,non_chewing
1911711.0,-0.120117,-1.852051,0.962402,-0.037305,0.203311,0.27872,chewing,1.000000,61.856,non_chewing
1911721.0,-0.08252,-1.832031,0.964844,-0.069014,0.294974,0.208374,chewing,1.000000,61.856,non_chewing
1911731.0,-0.075684,-1.800781,0.968262,-0.135896,0.309363,-0.07008,chewing,1.000000,61.856,non_chewing
1911741.0,-0.043457,-1.806152,0.960937,-0.071145,0.516671,-0.085801,chewing,1.000000,61.856,non_chewing
1911751.0,-0.204102,-1.817871,0.990723,-0.088199,0.457783,-0.267528,chewing,1.000000,61.856,non_chewing
1911761.0,-0.08252,-1.768555,0.976562,-0.146288,0.639776,-0.370649,chewing,1.000000,61.856,non_chewing
1911771.0,-0.064453,-1.769043,0.990234,-0.091397,0.637911,-0.493222,chewing,1.000000,61.856,non_chewing
1911781.0,-0.045898,-1.751465,1.001465,-0.046631,0.618726,-0.559838,chewing,1.000000,61.856,non_chewing
1911791.0,-0.022461,-1.804199,0.992676,-0.047963,0.595011,-0.57396,chewing,1.000000,61.856,non_chewing
1911801.0,-0.00293,-1.793457,1.001953,-0.021317,0.572628,-0.620058,chewing,1.000000,61.856,non_chewing
1911811.0,0.019531,-1.813477,0.995605,-0.028511,0.536655,-0.601939,chewing,1.000000,61.856,non_chewing
1911821.0,0.021973,-1.8125,1.000977,-0.016254,0.483896,-0.540119,chewing,1.000000,61.856,non_chewing
1911831.0,0.035156,-1.816406,1.003906,-0.009593,0.42634,-0.492956,chewing,1.000000,61.856,non_chewing
1911841.0,0.032227,-1.829102,1.026855,-0.012524,0.350132,-0.428738,chewing,1.000000,61.856,non_chewing
1911851.0,0.056152,-1.806152,1.052734,-0.010392,0.284848,-0.344003,chewing,1.000000,61.856,non_chewing
1911861.0,0.080566,-1.831543,1.051758,0.0,0.234487,-0.267795,chewing,1.000000,61.856,non_chewing
1911871.0,0.078125,-1.832031,1.053711,0.015988,0.195583,-0.219299,chewing,1.000000,61.856,non_chewing
1911881.0,0.071777,-1.816895,1.036621,0.00906,0.169204,-0.277654,chewing,1.000000,61.856,non_chewing
1911891.0,0.050293,-1.797363,1.038086,-0.004796,0.136695,-0.306432,chewing,1.000000,61.856,non_chewing
1911901.0,0.054199,-1.789063,1.036133,-0.009326,0.14842,-0.322153,chewing,1.000000,61.856,non_chewing
1911911.0,0.03418,-1.783691,1.040039,-0.005862,0.124438,-0.306698,chewing,1.000000,61.856,non_chewing
1911921.0,0.033203,-1.753418,1.025879,0.000533,0.152683,-0.338674,chewing,1.000000,61.856,non_chewing
1911931.0,0.006836,-1.75293,1.02832,-0.002132,0.184392,-0.304034,chewing,1.000000,61.856,non_chewing
1911941.0,0.010742,-1.742188,1.026855,-0.026913,0.201712,-0.234753,chewing,1.000000,61.856,non_chewing
1911951.0,0.009277,-1.771484,1.013672,-0.053292,0.201712,-0.16494,chewing,1.000000,61.856,non_chewing
1911961.0,0.024414,-1.790527,1.023438,-0.030643,0.173467,-0.098325,chewing,1.000000,61.856,non_chewing
1911971.0,0.012207,-1.785645,1.026367,-0.039969,0.137228,-0.071945,chewing,1.000000,61.856,non_chewing
1911981.0,-0.007813,-1.754395,1.019531,-0.043433,0.124172,-0.018919,chewing,1.000000,61.856,non_chewing
