time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
3901344.0,-0.27832,-1.702148,1.149902,-0.312294,0.093528,0.166539,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901354.0,-0.287109,-1.702148,1.14502,-0.353596,0.0866,0.224894,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901364.0,-0.300293,-1.738281,1.160156,-0.373047,0.094328,0.206242,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901374.0,-0.299316,-1.725098,1.15918,-0.413283,0.192919,0.075409,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901384.0,-0.314453,-1.699707,1.149414,-0.376778,0.190787,0.059421,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901394.0,-0.313965,-1.682617,1.185059,-0.3909,0.163341,0.099923,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901404.0,-0.292969,-1.70459,1.157227,-0.33974,0.183326,0.080205,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901414.0,-0.286133,-1.70752,1.157227,-0.324285,0.190521,0.085002,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901424.0,-0.283203,-1.71582,1.154297,-0.300037,0.149485,0.067415,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901434.0,-0.292969,-1.714355,1.14209,-0.270459,0.106052,0.059688,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901444.0,-0.295898,-1.734863,1.134766,-0.262998,0.107917,0.093262,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901454.0,-0.299316,-1.718262,1.146484,-0.207308,0.0437,0.094861,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901464.0,-0.274902,-1.695801,1.147461,-0.176931,0.009326,0.104986,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901474.0,-0.272461,-1.713867,1.150879,-0.198248,0.003464,0.128435,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901484.0,-0.299805,-1.734863,1.13916,-0.224361,-0.120175,0.060753,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901494.0,-0.270508,-1.708496,1.114746,-0.274723,-0.102055,-0.027712,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901504.0,-0.28418,-1.733398,1.131348,-0.302968,-0.139626,-0.136162,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901514.0,-0.317871,-1.743652,1.127441,-0.243014,-0.161743,-0.127636,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901524.0,-0.325684,-1.701172,1.139648,-0.217966,-0.161743,-0.12577,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901534.0,-0.324219,-1.706055,1.132324,-0.145755,-0.137495,-0.024781,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901544.0,-0.332031,-1.689941,1.108398,-0.096992,-0.157746,0.015188,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901554.0,-0.337402,-1.71875,1.120117,-0.059954,-0.156946,0.053559,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901564.0,-0.286133,-1.780762,1.126465,-0.026113,-0.076475,0.17853,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901574.0,-0.370117,-1.739746,1.117676,-0.045032,-0.123106,0.100723,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901584.0,-0.347656,-1.754883,1.124512,-0.053026,-0.09566,0.053026,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901594.0,-0.323242,-1.729492,1.114746,-0.081804,-0.016787,0.033041,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901604.0,-0.333008,-1.718262,1.096191,-0.134564,0.021583,0.00453,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901614.0,-0.294434,-1.725586,1.100586,-0.168671,0.074609,0.007461,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901624.0,-0.295898,-1.713379,1.10498,-0.140692,0.102855,0.02638,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
3901634.0,-0.281738,-1.711914,1.099609,-0.122839,0.099124,0.061286,chewing,1.000000,41.667,right_chewing,0.830470,right_chewing
