time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,chewing_side,side_prob,true_label
2778334.0,1.041992,1.361816,1.123535,-0.041568,0.200646,-0.028245,chewing,1.000000,76.433,-,0.000000,left_chewing
2778344.0,0.970703,1.365234,1.129883,-0.040236,0.282184,-0.163608,chewing,1.000000,76.433,-,0.000000,left_chewing
2778354.0,0.945801,1.379395,1.14209,-0.088732,0.333877,-0.36532,chewing,1.000000,76.433,-,0.000000,left_chewing
2778364.0,0.976074,1.402832,1.121094,-0.105519,0.330413,-0.507611,chewing,1.000000,76.433,-,0.000000,left_chewing
2778374.0,1.007813,1.420898,1.131836,-0.103387,0.386371,-0.544116,chewing,1.000000,76.433,-,0.000000,left_chewing
2778384.0,1.02832,1.439941,1.125977,-0.145489,0.483363,-0.559571,chewing,1.000000,76.433,-,0.000000,left_chewing
2778394.0,1.0625,1.449219,1.112305,-0.210239,0.454851,-0.434334,chewing,1.000000,76.433,-,0.000000,left_chewing
2778404.0,1.090332,1.445313,1.108398,-0.265397,0.533191,-0.259534,chewing,1.000000,76.433,-,0.000000,left_chewing
2778414.0,1.087402,1.433105,1.103516,-0.339207,0.549979,-0.13936,chewing,1.000000,76.433,-,0.000000,left_chewing
2778424.0,1.071289,1.428223,1.099609,-0.351464,0.517737,-0.038637,chewing,1.000000,76.433,-,0.000000,left_chewing
2778434.0,1.049316,1.393066,1.102051,-0.327749,0.435666,0.030377,chewing,1.000000,76.433,-,0.000000,left_chewing
2778444.0,1.078125,1.382813,1.097168,-0.289645,0.358392,0.08287,chewing,1.000000,76.433,-,0.000000,left_chewing
2778454.0,1.115723,1.402344,1.115234,-0.196916,0.334943,0.135629,chewing,1.000000,76.433,-,0.000000,left_chewing
2778464.0,1.097168,1.385254,1.121582,-0.141225,0.275789,0.154282,chewing,1.000000,76.433,-,0.000000,left_chewing
2778474.0,1.068359,1.380371,1.13623,-0.078873,0.194784,0.049562,chewing,1.000000,76.433,-,0.000000,left_chewing
2778484.0,1.025391,1.339355,1.174805,0.013856,0.088199,-0.026913,chewing,1.000000,76.433,-,0.000000,left_chewing
2778494.0,1.020508,1.327637,1.159668,0.047963,0.006662,-0.094061,chewing,1.000000,76.433,-,0.000000,left_chewing
2778504.0,1.024414,1.342285,1.168945,0.03917,-0.027712,-0.159345,chewing,1.000000,76.433,-,0.000000,left_chewing
2778514.0,1.037109,1.375488,1.171875,-0.006928,-0.046897,-0.161743,chewing,1.000000,76.433,-,0.000000,left_chewing
2778524.0,1.011719,1.397949,1.157227,-0.037571,-0.04743,-0.166806,chewing,1.000000,76.433,-,0.000000,left_chewing
2778534.0,0.996582,1.42334,1.155273,-0.08207,-0.044499,-0.189188,chewing,1.000000,76.433,-,0.000000,left_chewing
2778544.0,0.993164,1.438965,1.138184,-0.118576,-0.029044,-0.175066,chewing,1.000000,76.433,-,0.000000,left_chewing
2778554.0,1.001953,1.44043,1.139648,-0.119642,0.003997,-0.12657,chewing,1.000000,76.433,-,0.000000,left_chewing
2778564.0,0.991211,1.414551,1.139648,-0.081804,0.028245,-0.063152,chewing,1.000000,76.433,-,0.000000,left_chewing
2778574.0,0.992187,1.412598,1.138184,-0.090864,0.043167,-0.027179,chewing,1.000000,76.433,-,0.000000,left_chewing
2778584.0,1.014648,1.391113,1.149414,-0.084469,0.045299,-0.016254,chewing,1.000000,76.433,-,0.000000,left_chewing
2778594.0,1.035156,1.390137,1.151367,-0.092995,0.049562,0.009593,chewing,1.000000,76.433,-,0.000000,left_chewing
2778604.0,1.025879,1.397461,1.150391,-0.075409,0.035972,-0.002665,chewing,1.000000,76.433,-,0.000000,left_chewing
