time_ms,ax,ay,az,gx,gy,gz,state,chewing_prob,cpm,true_label
1972032.0,-0.236816,-1.917969,0.700195,0.054625,0.005329,-0.196916,chewing,0.725000,42.857,non_chewing
1972042.0,-0.235352,-1.919434,0.713867,0.050628,0.002398,-0.218499,chewing,0.725000,42.857,non_chewing
1972052.0,-0.224609,-1.89209,0.717285,0.013057,-0.022916,-0.203577,chewing,0.725000,42.857,non_chewing
1972062.0,-0.220215,-1.89502,0.697754,0.007727,-0.039969,-0.164674,chewing,0.725000,42.857,non_chewing
1972072.0,-0.230957,-1.905273,0.725586,-0.001599,-0.033841,-0.156946,chewing,0.725000,42.857,non_chewing
1972082.0,-0.230469,-1.902832,0.713379,-0.00906,-0.050095,-0.139626,chewing,0.725000,42.857,non_chewing
1972092.0,-0.22998,-1.89502,0.70752,0.009859,-0.041568,-0.11751,chewing,0.725000,42.857,non_chewing
1972102.0,-0.227051,-1.895508,0.714844,0.008793,-0.031975,-0.099657,chewing,0.725000,42.857,non_chewing
1972112.0,-0.223145,-1.893555,0.717773,0.021051,-0.019452,-0.123905,chewing,0.725000,42.857,non_chewing
1972122.0,-0.217285,-1.885742,0.720215,0.004796,-0.038904,-0.130567,chewing,0.725000,42.857,non_chewing
1972132.0,-0.216797,-1.90332,0.716309,-0.013323,-0.019718,-0.144423,chewing,0.725000,42.857,non_chewing
1972142.0,-0.221191,-1.897461,0.71875,-0.027446,-0.030377,-0.142824,chewing,0.725000,42.857,non_chewing
1972152.0,-0.214355,-1.895996,0.705566,-0.014389,-0.011458,-0.16574,chewing,0.725000,42.857,non_chewing
1972162.0,-0.186035,-1.965332,0.692383,0.04823,-0.021583,-0.060221,chewing,0.725000,42.857,non_chewing
1972172.0,-0.216797,-1.902832,0.733887,-0.012257,0.012524,-0.192652,chewing,0.725000,42.857,non_chewing
1972182.0,-0.212402,-1.919922,0.716797,0.058355,0.016521,-0.155881,chewing,0.725000,42.857,non_chewing
1972192.0,-0.199707,-1.894043,0.722656,-0.015988,-0.023182,-0.185724,chewing,0.725000,42.857,non_chewing
1972202.0,-0.201172,-1.901855,0.712402,0.005862,-0.005329,-0.13483,chewing,0.725000,42.857,non_chewing
1972212.0,-0.213379,-1.918457,0.713379,0.017587,-0.025314,-0.102055,chewing,0.725000,42.857,non_chewing
1972222.0,-0.215332,-1.904785,0.724609,0.019718,-0.021317,-0.066616,chewing,0.725000,42.857,non_chewing
1972232.0,-0.216797,-1.911621,0.724121,0.016254,-0.017853,-0.042634,chewing,0.725000,42.857,non_chewing
1972242.0,-0.208496,-1.921387,0.711914,0.039703,0.02638,-0.088732,chewing,0.725000,42.857,non_chewing
1972252.0,-0.20459,-1.914063,0.727539,0.069014,0.05196,-0.1303,chewing,0.725000,42.857,non_chewing
1972262.0,-0.208496,-1.911621,0.721191,0.079672,0.097792,-0.14762,chewing,0.725000,42.857,non_chewing
1972272.0,-0.196289,-1.90918,0.709473,0.095926,0.113247,-0.145755,chewing,0.725000,42.857,non_chewing
1972282.0,-0.189453,-1.911133,0.715332,0.115112,0.115378,-0.132432,chewing,0.725000,42.857,non_chewing
1972292.0,-0.179199,-1.90332,0.735352,0.112447,0.121773,-0.119109,chewing,0.725000,42.857,non_chewing
1972302.0,-0.197754,-1.891602,0.728027,0.12657,0.111115,-0.077807,chewing,0.725000,42.857,non_chewing
1972312.0,-0.203613,-1.910156,0.751953,0.095127,0.101789,-0.052227,chewing,0.725000,42.857,non_chewing
1972322.0,-0.196289,-1.907715,0.738281,0.110315,0.093795,-0.037838,chewing,0.725000,42.857,non_chewing
1972332.0,-0.196777,-1.896973,0.743652,0.082337,0.098858,-0.048763,chewing,0.725000,42.857,non_chewing
1972342.0,-0.216797,-1.897461,0.73584,0.074876,0.108184,-0.054358,chewing,0.725000,42.857,non_chewing
1972352.0,-0.201172,-1.90625,0.749512,0.061819,0.117243,-0.037838,chewing,0.725000,42.857,non_chewing
1972362.0,-0.20459,-1.908203,0.748535,0.054358,0.123106,-0.038104,chewing,0.725000,42.857,non_chewing
1972372.0,-0.206055,-1.897949,0.758789,0.054891,0.114312,-0.03917,chewing,0.725000,42.857,non_chewing
1972382.0,-0.194824,-1.898438,0.768555,0.046364,0.095394,-0.01279,chewing,0.725000,42.857,non_chewing
1972392.0,-0.191406,-1.897461,0.76123,0.039436,0.108983,-0.027712,chewing,0.725000,42.857,non_chewing
1972402.0,-0.180176,-1.908203,0.747559,0.028511,0.097792,-0.029044,chewing,0.725000,42.857,non_chewing
1972412.0,-0.192871,-1.893555,0.756836,0.034907,0.10472,-0.042101,chewing,0.725000,42.857,non_chewing
1972422.0,-0.209473,-1.882324,0.766113,0.038371,0.089531,-0.019452,chewing,0.725000,42.857,non_chewing
1972432.0,-0.209961,-1.876465,0.767578,0.023982,0.098325,-0.046631,chewing,0.725000,42.857,non_chewing
1972442.0,-0.208984,-1.875,0.76123,0.029044,0.110315,-0.049828,chewing,0.725000,42.857,non_chewing
1972452.0,-0.213379,-1.856934,0.765625,0.05276,0.116444,-0.030377,chewing,0.725000,42.857,non_chewing
1972462.0,-0.208008,-1.874512,0.758301,0.039703,0.125504,-0.034907,chewing,0.725000,42.857,non_chewing
1972472.0,-0.179687,-1.87207,0.759766,0.019718,0.140959,-0.03464,chewing,0.725000,42.857,non_chewing
1972482.0,-0.189453,-1.873047,0.745117,0.031443,0.127636,0.027446,chewing,0.725000,42.857,non_chewing
1972492.0,-0.203125,-1.897949,0.744629,0.054358,0.092995,0.068747,chewing,0.725000,42.857,non_chewing
1972502.0,-0.186523,-1.905273,0.737793,0.051161,0.067415,0.075142,chewing,0.725000,42.857,non_chewing
1972512.0,-0.188965,-1.89502,0.749512,0.050095,0.040769,0.092196,chewing,0.725000,42.857,non_chewing
1972522.0,-0.176758,-1.895508,0.747559,0.057289,0.023182,0.093795,chewing,0.725000,42.857,non_chewing
1972532.0,-0.172363,-1.905762,0.74707,0.052493,0.007994,0.060221,chewing,0.725000,42.857,non_chewing
1972542.0,-0.164551,-1.876465,0.753906,0.054625,0.01279,0.085801,chewing,0.725000,42.857,non_chewing
1972552.0,-0.150391,-1.867188,0.757324,0.155881,0.046364,0.245945,chewing,0.725000,42.857,non_chewing
1972562.0,-0.218262,-1.876465,0.770508,0.110315,0.028511,0.174,chewing,0.725000,42.857,non_chewing
1972572.0,-0.161621,-1.893066,0.760254,0.050361,0.062885,0.045299,chewing,0.725000,42.857,non_chewing
1972582.0,-0.180176,-1.875,0.754883,0.101789,0.025847,0.122306,chewing,0.725000,42.857,non_chewing
1972592.0,-0.178223,-1.881348,0.760254,0.094594,0.058622,0.066616,chewing,0.725000,42.857,non_chewing
1972602.0,-0.178223,-1.852539,0.759277,0.121507,0.06555,-0.023715,chewing,0.725000,42.857,non_chewing
1972612.0,-0.228027,-1.873535,0.776855,0.118309,-0.009593,0.210505,chewing,0.725000,42.857,non_chewing
