time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6041673.0,-1.235352,1.539063,0.009277,-0.03544,-0.000266,0.031176,-1.059082,-1.624512,0.528809,0.014922,0.019985,-0.099657,chewing,left_chewing,66.933,l_gy,non_chewing
6041683.0,-1.248047,1.533691,0.018066,-0.020518,0.011458,0.033308,-1.071289,-1.636719,0.559082,0.012524,-0.010925,-0.089265,chewing,left_chewing,66.933,l_gy,non_chewing
6041693.0,-1.231445,1.547852,0.037598,-0.033041,0.035173,0.043167,-1.039063,-1.626953,0.5625,0.045032,0.022916,-0.120441,chewing,left_chewing,66.933,l_gy,non_chewing
6041703.0,-1.227051,1.558105,-0.018555,-0.022916,0.087666,0.033308,-1.046387,-1.602539,0.523437,0.017587,0.057556,-0.148686,chewing,left_chewing,66.933,l_gy,non_chewing
6041713.0,-1.245117,1.534668,0.025879,-0.00826,0.122573,0.064217,-1.058594,-1.618652,0.562988,0.028511,0.0429,-0.154282,chewing,left_chewing,66.933,l_gy,non_chewing
6041723.0,-1.227051,1.508301,0.022461,0.007727,0.144423,0.07381,-1.030762,-1.603027,0.568848,0.058355,0.053559,-0.200113,chewing,left_chewing,69.356,l_gy,non_chewing
6041733.0,-1.213379,1.526855,0.009277,0.028511,0.157746,0.055691,-1.038086,-1.603516,0.563965,0.059421,0.039969,-0.198515,chewing,left_chewing,69.356,l_gy,non_chewing
6041743.0,-1.22998,1.516113,0.003418,0.056757,0.144956,0.034907,-1.048828,-1.59375,0.561523,0.049296,-0.003198,-0.155081,chewing,left_chewing,69.356,l_gy,non_chewing
6041753.0,-1.222168,1.507813,0.009277,0.102322,0.123106,0.006129,-1.042969,-1.61377,0.554199,0.042368,0.011458,-0.119375,chewing,left_chewing,69.356,l_gy,non_chewing
6041763.0,-1.230469,1.502441,0.001465,0.128968,0.09193,-0.016521,-1.055664,-1.600098,0.531738,0.035706,0.007461,-0.074343,chewing,left_chewing,69.356,l_gy,non_chewing
6041773.0,-1.256836,1.504395,-0.003906,0.146821,0.096193,-0.035706,-1.095703,-1.598633,0.553223,-0.008793,0.013323,-0.011191,chewing,left_chewing,69.356,l_gy,non_chewing
6041783.0,-1.23877,1.504883,0.037598,0.118842,0.115911,-0.051694,-1.050293,-1.629395,0.546387,-0.006129,0.057822,0.025047,chewing,left_chewing,69.356,l_gy,non_chewing
6041793.0,-1.252441,1.498535,-0.002441,0.124438,0.182527,-0.03011,-1.073242,-1.619629,0.543945,-0.057023,0.081005,0.038637,chewing,left_chewing,69.356,l_gy,non_chewing
6041803.0,-1.242676,1.489258,0.027344,0.096193,0.212104,-0.021051,-1.04834,-1.637207,0.558594,-0.032508,0.105253,0.039969,chewing,left_chewing,69.356,l_gy,non_chewing
6041813.0,-1.227539,1.50293,0.02002,0.06928,0.247277,0.001599,-1.080078,-1.622559,0.517578,-0.064217,0.150018,0.034107,chewing,left_chewing,69.356,l_gy,non_chewing
6041823.0,-1.222656,1.507813,-0.013672,0.038637,0.264597,0.028778,-1.09082,-1.606445,0.530273,-0.058355,0.16121,0.044233,chewing,left_chewing,69.356,l_gy,non_chewing
6041833.0,-1.201172,1.516113,-0.000488,-0.004263,0.272858,0.042634,-1.084961,-1.623535,0.557129,-0.045832,0.180129,0.025847,chewing,left_chewing,69.356,l_gy,non_chewing
6041843.0,-1.193359,1.53125,0.012695,-0.025047,0.262199,0.071678,-1.071289,-1.62793,0.566406,-0.033041,0.172668,0.041035,chewing,left_chewing,69.356,l_gy,non_chewing
6041853.0,-1.188965,1.539551,0.004395,-0.015455,0.194518,0.070613,-1.066406,-1.636719,0.578125,-0.016787,0.205176,0.03091,chewing,left_chewing,69.356,l_gy,non_chewing
6041863.0,-1.1875,1.534668,0.008789,-0.011191,0.08287,0.074343,-1.074219,-1.623047,0.574707,0.014123,0.207308,0.023982,chewing,left_chewing,69.356,l_gy,non_chewing
6041873.0,-1.185547,1.541992,0.005859,0.019985,0.003198,0.067149,-1.080566,-1.621094,0.579102,0.011191,0.193185,0.008793,chewing,left_chewing,69.356,l_gy,non_chewing
6041883.0,-1.207031,1.52832,0.029297,0.045299,-0.080205,0.053559,-1.093262,-1.617676,0.561035,0.001865,0.134031,0.025047,chewing,left_chewing,69.356,l_gy,non_chewing
6041893.0,-1.231934,1.535645,0.043457,0.043167,-0.102322,0.049029,-1.102051,-1.623047,0.550293,-0.022383,0.115911,0.025847,chewing,left_chewing,69.356,l_gy,non_chewing
