time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6146735.0,-0.091309,1.867676,-0.334473,-0.057289,-0.027446,0.007194,-0.191895,-1.923828,0.571289,-0.123372,-0.144689,0.021317,chewing,left_chewing,68.748,l_gy,chewing
6146745.0,-0.095215,1.879883,-0.330566,-0.047164,-0.024248,0.023982,-0.203125,-1.957031,0.577148,-0.078873,-0.160144,-0.008793,chewing,left_chewing,68.748,l_gy,chewing
6146755.0,-0.088867,1.872559,-0.350586,-0.02638,-0.062086,0.036505,-0.194824,-1.928223,0.57373,-0.037305,-0.037838,-0.158545,chewing,left_chewing,68.748,l_gy,chewing
6146765.0,-0.108398,1.870605,-0.330566,0.003464,-0.150551,0.016254,-0.181152,-1.945801,0.580566,0.101789,-0.015455,-0.231289,chewing,left_chewing,68.748,l_gy,chewing
6146775.0,-0.106445,1.869141,-0.307617,0.028778,-0.284049,-0.02558,-0.209961,-1.943848,0.554687,0.233954,0.124971,-0.327216,chewing,left_chewing,68.748,l_gy,chewing
6146785.0,-0.088379,1.866699,-0.286133,0.020784,-0.310429,-0.076208,-0.23584,-1.938477,0.546387,0.27419,0.185724,-0.400493,chewing,left_chewing,68.748,l_gy,chewing
6146795.0,-0.081055,1.866211,-0.27002,-0.025847,-0.193718,-0.07834,-0.256348,-1.927246,0.539062,0.196116,0.150551,-0.306698,chewing,left_chewing,68.748,l_gy,chewing
6146805.0,-0.086914,1.864746,-0.298828,-0.041835,-0.14842,-0.074876,-0.23584,-1.947266,0.5625,0.13483,0.127103,-0.233155,chewing,left_chewing,68.748,l_gy,chewing
6146815.0,-0.093262,1.873535,-0.340332,-0.024781,-0.126836,-0.060221,-0.233398,-1.95752,0.570801,0.111381,0.154548,-0.191853,chewing,left_chewing,68.748,l_gy,chewing
6146825.0,-0.082031,1.883789,-0.318848,-0.057822,-0.136429,-0.077541,-0.222168,-1.923828,0.548828,0.047963,0.112714,-0.130034,chewing,left_chewing,68.748,l_gy,chewing
6146835.0,-0.104492,1.879883,-0.343262,-0.085268,-0.259534,-0.115911,-0.203125,-1.925781,0.525391,0.023182,0.104453,-0.088466,chewing,left_chewing,68.748,l_gy,chewing
6146845.0,-0.078613,1.86084,-0.306641,-0.050095,-0.450855,-0.159345,-0.197266,-1.938965,0.541992,0.05649,0.067149,-0.080738,chewing,left_chewing,68.748,l_gy,chewing
6146855.0,-0.080078,1.880371,-0.236328,-0.023182,-0.195051,-0.131899,-0.183105,-1.925781,0.564941,0.122839,0.103121,-0.111648,chewing,left_chewing,68.748,l_gy,chewing
6146865.0,-0.111328,1.875488,-0.254395,-0.09113,-0.038104,-0.087666,-0.188477,-1.932617,0.548828,0.184126,0.167072,-0.107384,chewing,left_chewing,68.748,l_gy,chewing
6146875.0,-0.138672,1.895996,-0.277344,-0.100723,0.046897,-0.045832,-0.19873,-1.954102,0.577637,0.232089,0.23502,-0.145755,chewing,left_chewing,68.748,l_gy,chewing
6146885.0,-0.145508,1.883789,-0.291504,-0.126037,0.16041,-0.029577,-0.20166,-1.929199,0.568848,0.245145,0.200913,-0.094594,chewing,left_chewing,68.748,l_gy,chewing
6146895.0,-0.152832,1.896484,-0.285156,-0.140426,0.285648,0.065283,-0.223633,-1.924316,0.562988,0.259534,-0.093795,0.061553,chewing,left_chewing,68.748,l_gy,chewing
6146905.0,-0.159668,1.875488,-0.286133,-0.10019,0.304567,0.105786,-0.197754,-1.932617,0.555664,0.272591,-0.279253,0.103654,chewing,left_chewing,68.748,l_gy,chewing
6146915.0,-0.154785,1.871582,-0.296875,-0.048496,0.281651,0.083403,-0.164551,-1.925781,0.575195,0.317623,-0.236086,0.034374,chewing,left_chewing,68.748,l_gy,chewing
6146925.0,-0.142578,1.884277,-0.305664,-0.011724,0.188922,0.02638,-0.206055,-1.927246,0.604492,0.3043,-0.109783,-0.020518,chewing,left_chewing,68.748,l_gy,chewing
6146935.0,-0.117676,1.889648,-0.30957,0.026646,0.057556,-0.014123,-0.237793,-1.919434,0.618164,0.19585,-0.031176,-0.015188,chewing,left_chewing,68.748,l_gy,chewing
6146945.0,-0.085449,1.892578,-0.319824,0.03917,0.014389,0.018919,-0.254883,-1.919922,0.616211,0.056224,0.085002,-0.027979,chewing,left_chewing,68.748,l_gy,chewing
6146955.0,-0.099121,1.892578,-0.308594,0.061286,-0.023982,-0.002398,-0.22998,-1.937988,0.623047,-0.015988,0.196649,-0.031176,chewing,left_chewing,68.748,l_gy,chewing
6146965.0,-0.085937,1.89209,-0.318359,0.091397,-0.058355,-0.020518,-0.210937,-1.935059,0.610352,-0.053559,0.239017,-0.062352,chewing,left_chewing,68.748,l_gy,chewing
6146975.0,-0.109863,1.898438,-0.292969,0.107384,-0.072744,-0.036505,-0.197266,-1.921875,0.605469,-0.066083,0.209972,-0.061553,chewing,left_chewing,68.748,l_gy,chewing
6146985.0,-0.138672,1.890625,-0.287598,0.127103,-0.086334,-0.006662,-0.188965,-1.92041,0.608887,-0.085002,0.128435,-0.018652,chewing,left_chewing,68.748,l_gy,chewing
6146995.0,-0.145508,1.879395,-0.306152,0.14842,-0.052493,0.013323,-0.187012,-1.922852,0.597168,-0.105253,0.06928,0.00906,chewing,left_chewing,68.748,l_gy,chewing
6147005.0,-0.158691,1.877441,-0.316406,0.140426,-0.068481,0.023182,-0.195801,-1.932617,0.608398,-0.119642,0.022116,0.020251,chewing,left_chewing,68.748,l_gy,chewing
6147015.0,-0.146484,1.881836,-0.305664,0.166273,-0.03464,0.026913,-0.209961,-1.930176,0.604492,-0.13483,0.000266,0.037038,chewing,left_chewing,68.748,l_gy,chewing
6147025.0,-0.157227,1.872559,-0.313477,0.170003,-0.001599,0.027712,-0.210937,-1.945801,0.607422,-0.136962,-0.013856,0.019985,chewing,left_chewing,68.748,l_gy,chewing
6147035.0,-0.143555,1.866699,-0.312012,0.163075,0.00453,0.0437,-0.208008,-1.944336,0.593262,-0.126836,-0.008793,0.012257,chewing,left_chewing,68.748,l_gy,chewing
6147045.0,-0.142578,1.876953,-0.322266,0.151351,-0.012524,0.027712,-0.214355,-1.937988,0.597656,-0.139626,0.006662,0.006928,chewing,left_chewing,68.748,l_gy,chewing
6147055.0,-0.130859,1.878418,-0.324707,0.128968,-0.011724,0.027979,-0.208496,-1.931641,0.604004,-0.124704,0.033041,-0.017853,chewing,left_chewing,68.748,l_gy,chewing
6147065.0,-0.12207,1.880371,-0.302734,0.124704,-0.024248,0.029577,-0.202148,-1.936035,0.598145,-0.138294,0.092462,-0.018119,chewing,left_chewing,68.748,l_gy,chewing
