time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
1592777.0,-0.722168,1.818848,0.65918,0.001332,0.031709,-0.057023,-0.145996,-1.949707,0.265625,0.107917,-0.146554,-0.073011,chewing,left_chewing,93.750,l_gx,left_chewing
1592787.0,-0.714844,1.833008,0.63623,0.022116,-0.021583,-0.031176,-0.160645,-1.979004,0.227539,0.120974,-0.096992,-0.053026,chewing,left_chewing,93.750,l_gx,left_chewing
1592797.0,-0.69873,1.868652,0.636719,0.02558,0.00453,-0.00373,-0.154785,-2.001465,0.210449,0.107651,0.006662,-0.107384,chewing,left_chewing,93.750,l_gx,left_chewing
1592807.0,-0.716797,1.847656,0.645996,0.037571,0.011991,0.021583,-0.15625,-1.992676,0.217773,0.078074,0.059155,-0.111115,chewing,left_chewing,93.750,l_gx,left_chewing
1592817.0,-0.716309,1.85791,0.629883,0.034107,0.003464,0.040502,-0.137695,-1.999023,0.203613,0.035972,0.067149,-0.090064,chewing,left_chewing,93.750,l_gx,left_chewing
1592827.0,-0.715332,1.838379,0.640137,0.040236,-0.009593,0.059954,-0.138184,-1.992676,0.202637,0.005329,0.075142,-0.063951,chewing,left_chewing,93.750,l_gx,left_chewing
1592837.0,-0.713867,1.849121,0.635742,0.055691,-0.035706,0.044233,-0.134277,-1.989258,0.206055,-0.032775,0.077274,-0.02558,chewing,left_chewing,93.750,l_gx,left_chewing
1592847.0,-0.705566,1.839355,0.654785,0.045032,-0.034907,0.035706,-0.134766,-1.986816,0.211914,-0.057023,0.09193,-0.014922,chewing,left_chewing,93.750,l_gx,left_chewing
1592857.0,-0.709961,1.839844,0.641602,0.013856,-0.02558,0.031975,-0.138672,-1.994141,0.206543,-0.094861,0.092196,-0.002665,chewing,left_chewing,93.750,l_gx,left_chewing
1592867.0,-0.71582,1.833008,0.644531,-0.023449,0.000533,0.044499,-0.145508,-1.990234,0.202637,-0.128435,0.119109,-0.02185,chewing,left_chewing,93.750,l_gx,left_chewing
1592877.0,-0.722656,1.833496,0.660156,-0.02558,0.019985,0.037571,-0.142578,-1.991699,0.209473,-0.166273,0.115911,-0.014123,chewing,left_chewing,93.750,l_gx,left_chewing
1592887.0,-0.710937,1.843262,0.641113,0.014922,0.027446,0.032242,-0.138672,-1.98291,0.189941,-0.163075,0.143357,-0.026646,chewing,left_chewing,93.750,l_gx,left_chewing
1592897.0,-0.710937,1.850586,0.640137,0.045565,0.045032,0.034107,-0.124512,-1.99707,0.189941,-0.176931,0.150018,-0.037838,chewing,left_chewing,93.750,l_gx,left_chewing
1592907.0,-0.708984,1.840332,0.666504,0.105786,0.039703,0.029044,-0.123535,-1.994629,0.205566,-0.150018,0.16947,-0.065816,chewing,left_chewing,93.750,l_gx,left_chewing
1592917.0,-0.706543,1.845215,0.661133,0.12657,0.061819,0.017853,-0.134277,-1.980469,0.202148,-0.171868,0.177997,-0.076741,chewing,left_chewing,93.750,l_gx,left_chewing
1592927.0,-0.707031,1.853027,0.629883,0.179596,0.075942,0.005063,-0.143066,-1.996094,0.179199,-0.187057,0.161476,-0.036505,chewing,left_chewing,93.750,l_gx,left_chewing
1592937.0,-0.684082,1.862305,0.647461,0.198515,0.083936,0.038371,-0.084961,-1.983887,0.180176,-0.113779,0.168937,-0.028245,chewing,left_chewing,93.750,l_gx,left_chewing
1592947.0,-0.705078,1.856445,0.618652,0.207041,0.092729,0.036239,-0.124023,-1.985352,0.192871,-0.105786,0.174,-0.011191,chewing,left_chewing,93.750,l_gx,left_chewing
1592957.0,-0.724609,1.834961,0.608887,0.195317,0.075942,0.067948,-0.117188,-1.983887,0.163574,-0.066882,0.118576,0.024248,chewing,left_chewing,93.750,l_gx,left_chewing
1592967.0,-0.708008,1.830078,0.61084,0.177997,0.092729,0.049828,-0.094727,-1.999023,0.180664,-0.025847,0.059155,0.065816,chewing,left_chewing,93.750,l_gx,left_chewing
1592977.0,-0.70459,1.862305,0.623535,0.092196,0.127369,0.042368,-0.113281,-2.012207,0.150391,-0.0437,0.090064,0.046897,chewing,left_chewing,93.750,l_gx,left_chewing
1592987.0,-0.743164,1.805176,0.626465,-0.014123,0.100456,0.049828,-0.172852,-1.996094,0.144531,-0.071945,-0.042634,0.049296,chewing,left_chewing,93.750,l_gx,left_chewing
1592997.0,-0.716309,1.835938,0.639648,-0.077541,0.113779,0.010392,-0.124512,-1.995117,0.171875,-0.072744,-0.0874,0.097259,chewing,left_chewing,93.750,l_gx,left_chewing
1593007.0,-0.71582,1.85498,0.608887,-0.203311,0.163341,0.007461,-0.177246,-1.956543,0.208496,0.013856,-0.142291,0.232089,chewing,left_chewing,93.750,l_gx,left_chewing
1593017.0,-0.711914,1.869141,0.624023,-0.24408,0.17027,0.021317,-0.139648,-2.017578,0.175293,-0.007994,-0.008527,0.077541,chewing,left_chewing,93.750,l_gx,left_chewing
1593027.0,-0.705078,1.863281,0.609863,-0.248609,0.173467,-0.002132,-0.171875,-2.009766,0.182617,-0.020518,0.022116,0.148953,chewing,left_chewing,93.750,l_gx,left_chewing
